User_ID,Country,Continent,Age,Gender,Daily_Screen_Time_Hours,Social_Media_Usage_Hours,App_Notifications_Received,Screen_Unlocks_Per_Day,Sleep_Hours,Sleep_Quality,Stress_Level,Productivity_Score,IFA,Frecuencia_Desbloqueo
U05026,Germany,Europe,57,Male,6.2,4.4,281,124,3.7,Good,3,36,29.93554517127427,Frecuentemente
U05029,Japan,Asia,19,Male,6.0,1.3,341,195,6.3,Poor,4,51,31.6686879553831,Siempre
U05030,Brazil,South America,24,Female,8.8,2.8,449,43,6.7,Poor,4,22,33.3008687784807,Rara vez
U05036,Brazil,South America,64,Male,5.7,1.6,264,110,9.2,Poor,4,60,26.844322147480305,Frecuentemente
U05066,Australia,Oceania,51,Other,2.1,2.4,219,187,3.3,Poor,4,95,10.996528121942895,Siempre
U05071,UK,Europe,32,Female,4.5,2.7,361,153,8.7,Good,7,45,22.666286710861332,Siempre
U05075,USA,North America,45,Other,5.8,3.1,467,75,6.1,Good,3,62,25.118253373660718,Frecuentemente
U05077,China,Asia,43,Other,6.2,3.1,416,56,7.2,Good,6,54,25.06691786057421,Rara vez
U05078,Pakistan,Asia,52,Male,5.5,2.2,453,118,5.4,Poor,4,79,26.285179212113412,Frecuentemente
U05082,China,Asia,42,Female,8.8,3.4,259,107,9.3,Good,6,32,41.202754798693135,Frecuentemente
U05087,China,Asia,47,Other,4.9,2.1,448,198,8.5,Poor,1,72,25.937193641150014,Siempre
U05088,USA,North America,31,Other,6.1,3.1,352,138,5.9,Good,3,62,30.100290992097218,Frecuentemente
U05099,Australia,Oceania,15,Female,3.6,2.4,351,40,4.1,Poor,1,56,13.368859440135509,Rara vez
U05101,Australia,Oceania,55,Other,11.6,3.6,268,113,8.6,Poor,3,7,54.93990200137615,Frecuentemente
U05103,Canada,North America,15,Female,6.3,4.4,90,100,9.9,Poor,5,51,29.075259256099937,Frecuentemente
U05112,Germany,Europe,24,Male,6.4,4.2,497,188,7.6,Average,5,54,33.54718089638171,Siempre
U05116,Brazil,South America,50,Other,1.8,0.8,306,48,8.5,Good,2,88,7.005276536599128,Rara vez
U05131,India,Asia,18,Male,5.1,1.7,233,48,5.4,Good,2,58,19.848283520364195,Rara vez
U05135,China,Asia,57,Other,2.5,0.7,237,100,3.9,Good,4,91,11.537801292103149,Frecuentemente
U05147,Canada,North America,45,Other,4.8,1.2,225,129,5.7,Good,9,74,23.364165362186792,Frecuentemente
U05149,Germany,Europe,56,Male,3.8,2.0,251,195,4.8,Good,5,74,20.05683570507596,Siempre
U05153,Canada,North America,20,Female,6.4,2.9,113,144,9.5,Average,5,28,31.851095951491676,Siempre
U05157,Brazil,South America,45,Male,6.3,2.0,76,200,7.1,Average,5,45,33.410820920772174,Siempre
U05160,Germany,Europe,21,Other,3.7,1.4,269,176,5.3,Good,6,63,19.151754010523167,Siempre
U05162,China,Asia,26,Other,6.3,0.5,72,114,5.1,Average,2,70,29.893072408688475,Frecuentemente
U05171,India,Asia,17,Male,9.0,1.2,394,33,7.8,Average,5,28,31.737244721545455,Rara vez
U05172,Japan,Asia,35,Female,7.1,2.7,60,100,8.4,Good,7,29,32.76735566957294,Frecuentemente
U05174,Australia,Oceania,22,Female,7.2,0.6,196,45,5.7,Average,8,58,27.566218054721485,Rara vez
U05180,UK,Europe,45,Female,8.9,2.3,244,161,6.9,Poor,5,27,45.27960738356822,Siempre
U05181,USA,North America,22,Female,7.0,0.6,469,144,8.4,Good,1,46,34.837136196944016,Siempre
U05190,China,Asia,59,Male,6.3,3.6,105,131,8.1,Poor,8,49,30.761652112294133,Frecuentemente
U05192,Brazil,South America,33,Other,5.1,1.3,355,120,7.6,Poor,6,56,24.45853178254338,Frecuentemente
U05195,Brazil,South America,31,Female,3.5,1.6,281,33,6.2,Good,3,100,12.342261836156565,Rara vez
U05208,Germany,Europe,33,Male,5.1,4.3,422,58,6.7,Poor,3,75,20.79544096391917,Rara vez
U05210,Germany,Europe,36,Other,3.7,3.8,299,96,6.1,Poor,4,83,16.92643062046252,Frecuentemente
U05213,India,Asia,50,Other,7.4,3.6,481,30,9.6,Good,4,47,25.411505313190084,Rara vez
U05216,USA,North America,20,Other,6.3,1.7,303,61,9.2,Average,6,51,26.000946625784078,Rara vez
U05218,Australia,Oceania,39,Male,5.6,2.8,298,42,7.7,Good,1,59,21.06272064788395,Rara vez
U05229,India,Asia,43,Male,6.5,1.2,329,143,8.6,Average,3,58,32.30378644724401,Siempre
U05241,India,Asia,44,Male,6.0,2.1,385,45,7.9,Poor,6,69,22.97184837893457,Rara vez
U05243,Germany,Europe,16,Male,5.1,0.6,57,105,7.6,Good,1,57,23.78353937997154,Frecuentemente
U05244,China,Asia,51,Female,3.9,3.1,408,165,8.2,Average,5,58,19.93675237459052,Siempre
U05249,China,Asia,37,Male,7.1,2.9,183,56,7.0,Average,5,56,28.705664001625305,Rara vez
U05253,Germany,Europe,30,Other,5.8,4.3,408,178,8.7,Poor,4,54,30.086837673876378,Siempre
U05257,Brazil,South America,50,Female,5.8,2.2,190,143,9.1,Good,1,56,28.824917137540805,Siempre
U05261,India,Asia,50,Other,6.7,1.0,52,147,7.2,Good,5,40,33.48132223421957,Siempre
U05263,China,Asia,31,Other,3.0,1.5,269,87,5.8,Poor,6,79,13.43201044343462,Frecuentemente
U05265,Pakistan,Asia,63,Female,7.8,3.5,214,113,7.7,Good,3,48,36.94234789747706,Frecuentemente
U05273,Brazil,South America,34,Female,8.6,2.0,210,68,7.1,Good,5,43,36.41331593953643,Rara vez
U05278,USA,North America,51,Male,4.6,3.9,333,36,8.2,Good,3,74,16.61022239816343,Rara vez
U05279,Germany,Europe,65,Other,6.7,0.6,78,148,6.7,Poor,2,45,33.52644024983458,Siempre
U05284,Japan,Asia,15,Female,9.4,2.1,444,140,7.1,Average,3,27,46.51834296955479,Frecuentemente
U05285,China,Asia,48,Female,5.8,2.5,159,101,6.9,Good,4,58,26.82484231704877,Frecuentemente
U05290,Pakistan,Asia,22,Other,3.6,1.6,131,183,5.8,Poor,7,81,18.77376872739235,Siempre
U05303,Pakistan,Asia,43,Other,7.0,4.1,192,176,7.4,Good,5,42,36.233048128016804,Siempre
U05304,USA,North America,24,Male,6.4,0.7,389,183,7.1,Good,4,59,33.37558884869751,Siempre
U05324,Japan,Asia,28,Male,6.8,2.5,495,141,3.8,Average,3,42,33.699623991688576,Siempre
U05326,Japan,Asia,64,Other,4.6,1.3,382,47,9.2,Good,7,61,17.807524650176298,Rara vez
U05341,Pakistan,Asia,28,Female,3.0,3.9,148,186,6.8,Poor,4,76,15.69332585056376,Siempre
U05355,USA,North America,19,Other,5.7,4.1,461,68,5.0,Average,4,51,24.13440707620438,Rara vez
U05356,Japan,Asia,52,Male,8.5,4.1,71,103,6.0,Good,3,52,39.477322642701665,Frecuentemente
U05364,Japan,Asia,38,Female,6.0,3.5,157,109,9.4,Average,4,55,28.2028821947545,Frecuentemente
U05367,India,Asia,42,Female,5.7,1.8,91,61,5.2,Average,7,63,23.524665994757022,Rara vez
U05372,Australia,Oceania,20,Female,6.3,4.1,146,157,7.9,Poor,4,41,31.89434870806989,Siempre
U05375,Australia,Oceania,62,Other,7.0,1.2,216,84,4.6,Average,6,56,31.09855879543222,Frecuentemente
U05377,India,Asia,61,Male,8.2,4.4,85,62,8.6,Poor,5,22,33.97370475641056,Rara vez
U05381,India,Asia,33,Female,5.3,4.3,195,121,7.7,Poor,5,60,25.46131153708626,Frecuentemente
U05382,Brazil,South America,65,Other,5.7,4.4,228,94,6.6,Poor,5,61,25.957098282123084,Frecuentemente
U05385,USA,North America,33,Female,6.1,4.0,316,47,7.6,Average,3,37,23.614326166538135,Rara vez
U05393,India,Asia,21,Male,8.0,1.6,387,116,7.2,Average,2,37,38.09739147838205,Frecuentemente
U05394,UK,Europe,42,Male,6.6,2.9,302,152,6.6,Average,3,58,33.20089028119007,Siempre
U05397,China,Asia,50,Male,6.9,4.4,395,56,9.6,Poor,7,40,27.897053748058397,Rara vez
U05400,China,Asia,56,Female,5.4,2.5,117,89,5.9,Poor,5,56,24.298972219783433,Frecuentemente
U05407,India,Asia,31,Male,6.2,3.3,194,73,6.3,Average,6,53,26.685203577865856,Frecuentemente
U05410,India,Asia,16,Male,8.3,3.2,306,59,5.8,Average,5,25,33.98305986644343,Rara vez
U05420,India,Asia,29,Female,6.8,0.7,402,62,8.7,Good,8,41,28.173316139462422,Rara vez
U05421,USA,North America,35,Other,2.3,0.6,184,198,4.5,Poor,2,79,12.174601096866331,Siempre
U05427,Germany,Europe,31,Male,7.4,3.1,197,172,10.1,Poor,4,49,38.13435779928357,Siempre
U05437,Japan,Asia,26,Other,2.9,1.9,274,176,7.0,Average,2,73,15.010834224464103,Siempre
U05451,Canada,North America,26,Male,6.2,3.6,281,90,5.4,Average,4,39,27.96732894040447,Frecuentemente
U05455,Canada,North America,27,Male,6.8,4.2,405,55,4.9,Poor,4,48,27.37239149699902,Rara vez
U05474,Canada,North America,18,Male,2.3,2.5,495,173,4.5,Poor,7,76,11.865827188193416,Siempre
U05479,Australia,Oceania,45,Other,4.8,3.0,425,95,6.9,Poor,8,72,21.908871319045613,Frecuentemente
U05482,Australia,Oceania,35,Other,2.6,4.2,456,168,7.5,Average,8,82,13.337736658799992,Siempre
U05485,Germany,Europe,63,Other,1.9,1.8,173,42,7.3,Average,5,69,7.146280219817768,Rara vez
U05498,Pakistan,Asia,43,Other,5.5,1.6,238,181,6.3,Poor,3,49,28.62203677892237,Siempre
U05500,Japan,Asia,26,Other,6.2,3.7,308,172,5.9,Good,6,44,31.950407885886232,Siempre
U05506,China,Asia,65,Male,8.0,2.4,277,183,6.3,Poor,7,19,41.71948606087189,Siempre
U05510,Pakistan,Asia,52,Male,8.6,1.3,76,70,8.9,Good,7,14,36.659046942555314,Rara vez
U05515,Pakistan,Asia,51,Male,4.8,0.9,207,190,4.0,Poor,5,61,25.210912454623823,Siempre
U05519,Australia,Oceania,21,Other,1.7,0.8,219,131,9.4,Poor,4,83,8.30076326839683,Frecuentemente
U05529,UK,Europe,29,Other,5.8,2.5,175,192,6.8,Good,3,56,30.523603095648337,Siempre
U05530,Germany,Europe,43,Other,4.3,1.9,306,56,7.2,Average,2,54,17.385120451688564,Rara vez
U05531,Canada,North America,23,Female,4.8,4.2,113,143,8.7,Poor,4,61,23.8551038379648,Siempre
U05532,USA,North America,36,Female,5.7,0.8,437,39,5.9,Average,4,52,21.02661288844944,Rara vez
U05537,Australia,Oceania,48,Other,4.4,3.4,320,82,8.4,Poor,5,42,19.442898674305034,Frecuentemente
U05541,Brazil,South America,52,Male,9.7,4.2,61,57,7.3,Average,3,4,39.38629720230026,Rara vez
U05555,China,Asia,44,Other,6.1,3.0,127,54,6.8,Good,7,57,24.444732429918073,Rara vez
U05557,India,Asia,43,Female,6.0,3.7,333,152,8.5,Good,9,61,30.18262752835461,Siempre
U05562,China,Asia,52,Male,2.7,1.7,255,89,5.0,Good,4,64,12.149486109891717,Frecuentemente
U05563,Canada,North America,55,Female,7.8,0.7,490,138,8.1,Good,3,41,38.488896678419394,Frecuentemente
U05566,USA,North America,52,Female,3.7,3.5,69,167,7.9,Poor,9,69,18.95866672379206,Siempre
U05568,Japan,Asia,22,Male,6.2,1.9,180,105,4.2,Good,3,59,28.913322383494815,Frecuentemente
U05572,UK,Europe,29,Other,6.3,2.1,73,151,8.1,Poor,3,29,31.65044728133154,Siempre
U05573,Japan,Asia,56,Male,5.5,2.1,434,41,4.6,Good,3,46,20.557182900558526,Rara vez
U05581,Japan,Asia,19,Female,7.6,1.7,157,84,6.4,Average,6,55,33.764149549326405,Frecuentemente
U05588,Germany,Europe,52,Female,3.0,3.3,440,39,6.9,Average,6,83,11.06663836234181,Rara vez
U05593,India,Asia,61,Male,4.6,2.7,282,83,7.0,Good,5,63,20.38175727467924,Frecuentemente
U05594,Brazil,South America,39,Male,6.0,3.7,180,145,5.9,Good,4,46,29.901639730250018,Siempre
U05597,Pakistan,Asia,57,Male,5.6,3.5,256,62,8.7,Poor,4,47,23.20155446779258,Rara vez
U05600,Canada,North America,46,Female,6.5,2.7,115,177,7.7,Good,3,27,33.68159307689855,Siempre
U05608,Germany,Europe,44,Male,6.9,2.1,150,187,6.7,Average,7,43,36.13144954352665,Siempre
U05609,Canada,North America,36,Other,5.5,0.6,246,104,8.5,Poor,5,80,25.596781925866377,Frecuentemente
U05612,Japan,Asia,39,Female,6.8,3.1,264,152,6.3,Average,1,45,34.20697786546856,Siempre
U05617,India,Asia,30,Other,5.3,1.3,141,98,6.3,Good,5,37,24.354135205713327,Frecuentemente
U05622,Canada,North America,28,Other,9.2,0.7,233,124,8.3,Poor,5,15,44.42048638318117,Frecuentemente
U05631,Japan,Asia,64,Female,3.8,4.3,207,43,6.1,Poor,1,57,14.37992060888939,Rara vez
U05643,Germany,Europe,33,Male,6.9,1.6,263,158,8.8,Poor,6,30,34.9754389953196,Siempre
U05644,Germany,Europe,65,Male,10.7,1.5,334,49,6.8,Good,6,11,41.85864615808116,Rara vez
U05649,Australia,Oceania,52,Other,5.5,4.0,136,46,6.8,Good,3,54,21.17581180940532,Rara vez
U05650,UK,Europe,26,Female,5.5,1.7,308,78,5.7,Poor,4,59,24.031963188568618,Frecuentemente
U05651,Canada,North America,47,Female,5.4,3.0,272,189,7.9,Poor,4,38,28.333929989666625,Siempre
U05664,UK,Europe,18,Other,3.6,4.4,187,87,7.7,Poor,3,70,16.118412532121546,Frecuentemente
U05667,China,Asia,50,Male,6.5,2.1,490,157,6.7,Good,8,53,32.906867714675286,Siempre
U05674,UK,Europe,47,Female,4.8,2.7,403,153,7.8,Average,5,57,24.17737249158542,Siempre
U05677,USA,North America,21,Male,7.0,0.9,476,89,8.7,Average,5,39,31.498667692311855,Frecuentemente
U05683,Japan,Asia,57,Other,5.1,4.4,317,106,6.9,Good,2,64,23.831427055755718,Frecuentemente
U05684,India,Asia,64,Female,5.3,1.0,170,128,8.0,Average,1,66,25.75700574311686,Frecuentemente
U05688,Australia,Oceania,20,Female,3.0,2.5,439,150,4.2,Good,3,68,15.051839510444772,Siempre
U05691,Japan,Asia,61,Other,4.3,3.3,53,122,5.2,Good,4,63,20.692392728101392,Frecuentemente
U05692,Brazil,South America,56,Other,5.7,3.1,165,126,9.9,Good,5,54,27.61186639281397,Frecuentemente
U05698,Pakistan,Asia,51,Male,6.1,2.7,134,71,8.1,Good,3,23,26.087663325997937,Frecuentemente
U05710,UK,Europe,28,Female,8.1,2.5,204,98,6.6,Good,4,41,37.220470786090175,Frecuentemente
U05711,Canada,North America,41,Male,5.1,0.9,129,47,9.3,Average,2,67,19.743125155630242,Rara vez
U05712,Australia,Oceania,34,Other,6.3,1.5,233,143,5.0,Good,4,45,31.309823787328803,Siempre
U05727,Brazil,South America,45,Other,7.3,0.6,385,94,5.0,Average,3,40,33.24330130868395,Frecuentemente
U05730,Japan,Asia,59,Male,7.7,2.9,443,96,8.1,Poor,1,55,35.22527453447605,Frecuentemente
U05733,Germany,Europe,40,Male,8.8,2.9,190,177,6.0,Poor,8,35,45.599695242570355,Siempre
U05738,Brazil,South America,35,Male,5.1,0.5,86,131,6.4,Good,4,49,24.902289805190488,Frecuentemente
U05745,China,Asia,24,Female,6.2,3.0,143,60,5.9,Poor,3,34,25.48741795787453,Rara vez
U05747,China,Asia,23,Female,8.2,2.6,333,116,7.5,Average,1,38,39.0498262653416,Frecuentemente
U05754,USA,North America,19,Male,6.1,4.3,440,197,6.5,Poor,6,68,32.25842888723666,Siempre
U05755,Japan,Asia,42,Male,5.1,3.8,389,58,5.9,Poor,3,54,20.79544096391917,Rara vez
U05756,Japan,Asia,45,Male,2.0,4.1,337,40,7.2,Good,7,78,7.427144133408616,Rara vez
U05760,China,Asia,25,Female,4.9,0.6,462,138,5.6,Good,5,52,24.17892227234039,Frecuentemente
U05767,Australia,Oceania,36,Other,6.5,2.1,312,142,5.8,Average,4,47,32.25849009668939,Siempre
U05772,Japan,Asia,29,Female,7.0,2.4,91,144,7.1,Good,3,42,34.837136196944016,Siempre
U05778,Canada,North America,23,Female,5.1,2.6,73,65,9.3,Poor,4,43,21.367239184334768,Rara vez
U05784,India,Asia,37,Female,9.7,0.7,199,156,9.2,Good,8,10,49.04558431187858,Siempre
U05786,USA,North America,19,Male,6.2,3.7,94,150,5.9,Poor,5,61,31.107134988252533,Siempre
U05792,Canada,North America,35,Other,4.8,3.7,464,154,5.0,Poor,3,74,24.208440561212385,Siempre
U05796,Japan,Asia,27,Male,5.3,2.4,332,56,4.7,Good,8,50,21.428171719523117,Rara vez
U05798,Pakistan,Asia,63,Other,6.2,2.9,385,181,5.0,Poor,6,59,32.26484145987613,Siempre
U05801,Canada,North America,51,Male,3.8,1.1,56,48,7.2,Poor,1,58,14.78891713282038,Rara vez
U05803,Brazil,South America,51,Other,5.3,0.7,110,145,7.3,Average,4,45,26.41311509505418,Siempre
U05810,India,Asia,27,Male,7.0,3.6,395,141,4.4,Average,2,44,34.690789403208825,Siempre
U05815,Pakistan,Asia,29,Other,6.9,4.3,268,185,5.5,Average,6,58,36.057652048621094,Siempre
U05817,China,Asia,55,Female,2.2,0.9,463,44,7.4,Good,7,100,8.374657477494704,Rara vez
U05846,Australia,Oceania,27,Other,6.6,2.9,81,101,6.0,Poor,3,45,30.524820567676183,Frecuentemente
U05858,Pakistan,Asia,62,Male,4.8,2.4,223,121,7.3,Poor,5,51,23.059301014719633,Frecuentemente
U05863,China,Asia,60,Female,4.7,1.3,318,77,6.0,Good,7,75,20.476531485441082,Frecuentemente
U05864,USA,North America,29,Female,4.4,0.8,447,163,5.6,Good,4,63,22.439412282426478,Siempre
U05865,Japan,Asia,26,Other,7.4,0.7,133,136,6.7,Poor,5,45,36.407858851128125,Frecuentemente
U05876,India,Asia,29,Female,3.6,1.6,387,195,9.1,Good,6,63,19.00121277322986,Siempre
U05879,China,Asia,27,Male,3.5,3.4,77,83,9.0,Good,5,76,15.507858795951597,Frecuentemente
U05881,Pakistan,Asia,41,Other,6.6,3.9,111,99,4.1,Good,4,27,30.394123227521405,Frecuentemente
U05885,Japan,Asia,25,Female,7.0,1.9,101,52,4.9,Poor,8,57,27.792043394864855,Rara vez
U05886,USA,North America,41,Female,3.2,0.8,79,32,8.5,Poor,4,62,11.188824196692737,Rara vez
U05890,Canada,North America,34,Male,8.6,1.3,472,185,9.7,Average,5,45,44.94142139393353,Siempre
U05892,USA,North America,58,Male,4.5,2.6,164,51,6.9,Poor,6,66,17.780596733616424,Rara vez
U05898,Japan,Asia,55,Other,6.7,2.5,369,194,7.0,Good,4,45,35.32909704237711,Siempre
U05900,Australia,Oceania,28,Other,7.8,3.8,126,126,5.2,Average,6,32,37.78465927437701,Frecuentemente
U05905,UK,Europe,62,Female,5.0,2.7,477,180,5.4,Poor,2,67,25.99248515632913,Siempre
U05910,Germany,Europe,50,Male,7.2,0.9,261,115,6.4,Good,8,43,34.22584937596582,Frecuentemente
U05911,China,Asia,22,Other,3.9,2.4,430,70,5.8,Good,2,73,16.62445152046113,Rara vez
U05914,Canada,North America,57,Other,10.1,2.0,114,179,6.6,Poor,5,17,52.44886419399112,Siempre
U05923,UK,Europe,43,Male,4.2,0.5,371,120,5.5,Poor,3,63,20.142320291506316,Frecuentemente
U05925,India,Asia,55,Male,5.0,2.6,246,116,7.8,Average,4,61,23.810869673988783,Frecuentemente
U05927,Brazil,South America,62,Male,6.6,3.9,270,44,6.3,Good,6,43,25.12397243248411,Rara vez
U05934,Canada,North America,36,Other,4.7,2.4,207,116,8.0,Average,6,72,22.382217493549454,Frecuentemente
U05952,India,Asia,27,Male,7.7,2.3,137,139,7.3,Good,6,33,38.05064665409164,Frecuentemente
U05955,Pakistan,Asia,20,Female,3.1,1.0,65,46,7.4,Good,5,76,11.935457565301181,Rara vez
U05960,UK,Europe,33,Female,6.7,0.9,88,129,7.2,Good,6,59,32.612480818052404,Frecuentemente
U05965,Brazil,South America,58,Female,3.4,4.3,434,192,6.7,Poor,3,84,17.893146642276612,Siempre
U05970,Japan,Asia,46,Female,5.4,0.8,185,35,7.7,Poor,3,61,19.351002267662995,Rara vez
U05985,Brazil,South America,54,Male,6.0,3.5,238,175,6.9,Poor,4,61,31.02290397022891,Siempre
U05986,Japan,Asia,48,Male,8.0,2.5,352,83,8.1,Good,4,30,35.44653439074651,Frecuentemente
U05989,Brazil,South America,43,Male,5.7,2.7,382,110,8.0,Average,4,63,26.844322147480305,Frecuentemente
U05990,Germany,Europe,57,Female,4.8,4.0,262,157,6.4,Average,8,56,24.30045615852944,Siempre
U06001,India,Asia,34,Other,4.0,1.1,278,33,7.5,Average,4,78,14.105442098464646,Rara vez
U06002,Brazil,South America,18,Other,7.4,1.8,352,124,6.3,Average,9,44,35.729521656037036,Frecuentemente
U06011,USA,North America,35,Female,3.9,3.3,399,182,5.9,Average,5,59,20.31699599608154,Siempre
U06019,Pakistan,Asia,65,Other,5.2,0.5,352,194,8.2,Good,4,44,27.419597704531483,Siempre
U06021,Brazil,South America,17,Female,7.1,1.5,453,152,4.2,Poor,4,46,35.716109241886286,Siempre
U06029,India,Asia,33,Other,6.5,1.9,479,115,7.5,Good,3,58,30.89833624219137,Frecuentemente
U06035,UK,Europe,32,Male,9.1,4.3,438,74,6.3,Good,8,23,39.28914183318042,Frecuentemente
U06037,Japan,Asia,35,Female,5.2,1.0,107,198,6.0,Average,4,46,27.525185088567362,Siempre
U06040,UK,Europe,51,Other,9.9,2.0,369,47,6.7,Average,6,8,38.324890007988124,Rara vez
U06041,Australia,Oceania,30,Male,5.3,3.6,81,72,8.5,Average,7,57,22.739435038086473,Frecuentemente
U06045,China,Asia,51,Female,4.8,1.7,250,96,5.9,Good,7,73,21.958612696816235,Frecuentemente
U06047,Pakistan,Asia,42,Other,6.5,4.0,454,73,9.0,Average,4,28,27.976423105827106,Frecuentemente
U06050,Germany,Europe,29,Female,5.8,4.4,281,153,5.8,Average,3,53,29.21432509399905,Siempre
U06055,Japan,Asia,53,Male,6.5,1.9,127,57,7.1,Good,4,59,26.392879568551724,Rara vez
U06056,India,Asia,38,Male,5.2,2.2,292,39,5.2,Poor,5,67,19.18217316139247,Rara vez
U06060,USA,North America,23,Male,8.0,0.9,426,45,5.0,Good,6,27,30.62913117191276,Rara vez
U06069,Germany,Europe,50,Female,8.0,1.8,221,81,8.3,Good,6,38,35.25375397811403,Frecuentemente
U06070,Australia,Oceania,15,Female,3.9,1.4,323,200,7.5,Poor,3,79,20.682889141430394,Siempre
U06073,Brazil,South America,49,Other,9.4,0.8,345,109,8.2,Poor,1,31,44.18451543844872,Frecuentemente
U06078,UK,Europe,37,Other,9.6,3.6,258,193,7.6,Average,6,29,50.57143832700795,Siempre
U06079,Japan,Asia,45,Female,3.0,1.9,79,128,9.8,Good,8,86,14.579437213085015,Frecuentemente
U06083,UK,Europe,17,Other,1.4,2.4,363,126,7.5,Average,6,84,6.781861921042028,Frecuentemente
U06090,Canada,North America,64,Other,6.9,4.4,398,180,6.9,Average,5,41,35.8696295157342,Siempre
U06093,Canada,North America,48,Other,5.3,2.4,272,134,10.1,Good,4,50,25.997956325723678,Frecuentemente
U06094,Brazil,South America,34,Other,8.1,3.7,129,171,6.8,Average,8,24,41.69470526218897,Siempre
U06097,Canada,North America,62,Other,6.5,3.8,223,176,7.8,Average,3,55,33.64497326172989,Siempre
U06102,China,Asia,29,Female,4.6,2.5,412,149,7.6,Average,5,47,23.048922352842773,Siempre
U06106,Japan,Asia,15,Female,5.3,2.8,248,52,6.6,Poor,6,52,21.042547141826244,Rara vez
U06123,Australia,Oceania,17,Other,5.2,0.7,302,171,6.8,Good,3,42,26.766971279429956,Siempre
U06131,Pakistan,Asia,28,Other,7.2,2.6,416,192,10.2,Average,3,35,37.89136936011518,Siempre
U06132,Australia,Oceania,40,Other,6.4,1.7,278,193,6.1,Poor,3,57,33.714292218005305,Siempre
U06133,Brazil,South America,35,Female,9.9,0.9,318,78,8.1,Average,4,29,43.257533739423515,Frecuentemente
U06139,UK,Europe,38,Female,5.9,3.1,240,72,7.5,Good,6,43,25.31371070277551,Frecuentemente
U06160,UK,Europe,15,Male,8.8,1.5,400,142,6.1,Average,3,28,43.673032746287184,Siempre
U06162,India,Asia,29,Male,9.8,2.5,157,85,5.8,Poor,2,31,43.652603503284375,Frecuentemente
U06167,USA,North America,53,Female,8.3,1.1,324,79,8.4,Average,2,49,36.370821067793216,Frecuentemente
U06179,USA,North America,31,Female,4.5,3.8,261,43,6.4,Good,4,62,17.028853352632176,Rara vez
U06195,USA,North America,61,Other,4.4,1.8,242,149,7.5,Average,5,71,22.046795294023525,Siempre
U06197,Pakistan,Asia,16,Female,6.2,3.7,181,70,8.3,Average,2,45,26.428615237656157,Rara vez
U06213,Japan,Asia,61,Other,3.7,3.3,70,132,5.1,Good,1,78,18.09429177442049,Frecuentemente
U06214,Canada,North America,34,Female,9.9,3.9,381,47,6.9,Good,6,22,38.324890007988124,Rara vez
U06224,Pakistan,Asia,57,Other,8.7,1.5,121,32,8.1,Average,3,58,30.419615784758374,Rara vez
U06225,Japan,Asia,39,Other,4.9,3.0,68,200,5.7,Good,9,58,25.986194049489473,Siempre
U06230,Brazil,South America,56,Male,3.3,0.6,438,145,4.3,Average,2,77,16.445901851637508,Siempre
U06233,Brazil,South America,20,Female,5.7,2.7,306,77,6.8,Poor,3,53,24.833240312130673,Frecuentemente
U06235,Germany,Europe,22,Female,8.9,1.3,309,128,9.3,Average,3,30,43.252330398818884,Frecuentemente
U06247,Brazil,South America,18,Other,7.5,0.6,105,143,8.1,Average,6,53,37.273599746820004,Siempre
U06249,Pakistan,Asia,41,Female,8.0,4.0,197,139,8.0,Poor,7,45,39.53313938087443,Frecuentemente
U06250,Pakistan,Asia,33,Female,4.2,1.5,82,31,5.8,Average,5,70,14.556090791758852,Rara vez
U06252,USA,North America,51,Male,4.8,1.0,164,160,5.7,Average,6,63,24.390740951925423,Siempre
U06253,USA,North America,63,Other,3.3,0.8,184,64,6.6,Poor,3,57,13.7754779906556,Rara vez
U06261,UK,Europe,16,Male,4.8,1.7,292,31,7.6,Good,6,49,16.635532333438686,Rara vez
U06275,China,Asia,40,Female,4.7,1.7,491,90,10.8,Average,3,44,21.201039680629194,Frecuentemente
U06277,India,Asia,35,Female,2.8,2.4,419,192,7.5,Poor,5,81,14.735532528933678,Siempre
U06278,USA,North America,22,Other,1.9,2.1,403,110,5.0,Good,6,83,8.948107382493435,Frecuentemente
U06282,Japan,Asia,50,Female,9.0,2.4,325,115,8.3,Poor,7,15,42.78231171995728,Frecuentemente
U06284,Japan,Asia,26,Male,9.3,2.6,222,144,5.8,Average,6,32,46.28362380451134,Siempre
U06289,Canada,North America,62,Other,4.2,1.0,340,46,8.2,Good,8,62,16.170619927182248,Rara vez
U06292,USA,North America,63,Male,7.6,2.4,57,129,7.0,Poor,7,32,36.993261823462426,Frecuentemente
U06293,Pakistan,Asia,29,Female,6.9,4.1,306,65,5.7,Average,2,52,28.908617719982335,Rara vez
U06295,China,Asia,34,Female,7.6,4.2,131,62,4.9,Average,5,41,31.487823920575646,Rara vez
U06304,Japan,Asia,19,Other,7.5,1.8,399,79,8.8,Average,7,40,32.86519976005411,Frecuentemente
U06305,India,Asia,22,Male,5.1,3.1,153,144,9.0,Poor,3,69,25.381342086344926,Siempre
U06306,Pakistan,Asia,23,Male,6.9,1.5,81,87,6.6,Poor,2,48,30.89362401989963,Frecuentemente
U06310,India,Asia,37,Other,3.3,3.3,336,62,4.9,Good,7,83,13.672344597092057,Rara vez
U06313,India,Asia,20,Female,8.4,1.0,396,185,7.6,Average,6,31,43.8962720591909,Siempre
U06315,India,Asia,58,Other,3.6,3.5,149,191,8.1,Average,9,71,18.926983339300016,Siempre
